ID,img_origin,placement,boil_nbr,pan_nbr,polygon
IDTu5UVRff4,D,roof,0,1,"[(1159, 1815.0), (1517, 1675.0), (1521, 909.0), (1155, 2049.0)]"
IDTucPY48G,D,roof,0,1,"[(2986, 1814.0), (3134, 1804.0), (3144, 2032.0), (2982, 2036.0)]"
IDTx3CNB,D,roof,0,1,"[(2384, 1942.0), (2400, 2120.0), (2802, 2280.0), (2782, 2104.0)]"
IDTx3CNB,D,roof,0,1,"[(2744, 1676.0), (3038, 1772.0), (3076, 1950.0), (2788, 1854.0)]"
IDTx3CNB,D,roof,0,1,"[(2860, 2418.0), (2860, 2558.0), (3152, 2664.0), (3138, 2520.0)]"
IDU2L7DL6iIf,D,roof,0,2,"[(2118, 1886.0), (1971, 1854.0), (2009, 1782.0), (1989, 1767.0), (2054, 1650.0), (2199, 1688.0), (2135, 1802.0), (2154, 1808.0)]"
IDU2YoOaDijd,D,roof,0,2,"[(2448, 1799.0), (2101, 1139.0), (2327, 1232.0), (2541, 1617.0), (2684, 1826.0)]"
IDU2wT6pt,D,roof,0,1,"[(1218, 1844.0), (1393, 1192.0), (1484, 1360.0), (1301, 1417.0)]"
IDU3qhE,D,roof,0,1,"[(792, 1613.0), (1012, 1609.0), (1004, 1823.0), (786, 1833.0)]"
IDU3qhE,D,roof,0,1,"[(2033, 387.0), (2261, 355.0), (2309, 613.0), (2079, 649.0)]"
IDU3qhE,D,roof,0,1,"[(2359, 1183.0), (2505, 1175.0), (2541, 1343.0), (2395, 1351.0)]"
IDU51FfmI2Yga,D,roof,0,1,"[(2228, 1868.0), (1956, 1776.0), (2156, 1588.0), (2412, 1664.0)]"
IDU5oJZxD36L9,D,roof,0,2,"[(1698, 2324.0), (1848, 2166.0), (2009, 2329.0), (1849, 2484.0)]"
IDU6p2IVtKXV,D,roof,0,1,"[(3165, 105.0), (3203, 121.0), (3160, 172.0), (3123, 153.0)]"
IDU6p2IVtKXV,D,roof,0,1,"[(2176, 1448.0), (2291, 1500.0), (2187, 1658.0), (2075, 1605.0)]"
IDU7IL9gjqAWzI,D,roof,0,1,"[(1862, 1694.0), (1844, 1919.0), (2552, 2132.0), (2564, 1908.0)]"
IDU7IL9gjqAWzI,D,roof,0,1,"[(2229, 1658.0), (2621, 1671.0), (2642, 1868.0), (2247, 1856.0)]"
IDU7zqoA4lLMjzF,S,S-unknown,0,24,"[(466, 327.0), (390, 196.0), (486, 159.0), (540, 286.0)]"
IDU7zqoA4lLMjzF,S,S-unknown,0,12,"[(201, 348.0), (155, 269.0), (295, 211.0), (343, 288.0)]"
IDU7zqoA4lLMjzF,S,S-unknown,0,4,"[(321, 169.0), (309, 130.0), (360, 115.0), (374, 156.0)]"
IDU7zqoA4lLMjzF,S,S-unknown,0,1,"[(391, 152.0), (380, 114.0), (402, 106.0), (412, 145.0)]"
IDU8csL7Y,D,roof,0,1,"[(3275, 2076.0), (3105, 1952.0), (3177, 1828.0), (3345, 1954.0)]"
IDU8csL7Y,D,roof,0,1,"[(3186, 2269.0), (2978, 2110.0), (3086, 1918.0), (3287, 2079.0)]"
IDUBDDv7RGhRAn,D,roof,0,1,"[(2401, 1383.0), (2713, 1395.0), (2731, 1865.0), (2407, 1849.0)]"
IDUBDDv7RGhRAn,D,roof,0,1,"[(1767, 947.0), (2447, 993.0), (2475, 1295.0), (1793, 1255.0)]"
IDUBKD1GU6YmD,D,roof,0,2,"[(3011, 2258.0), (3441, 2180.0), (3535, 2340.0), (3603, 2528.0), (3215, 2590.0), (3091, 2432.0)]"
IDUEeKXbs7,D,roof,0,2,"[(1907, 1315.0), (2231, 1158.0), (2377, 1604.0), (2031, 1788.0), (1947, 1570.0), (1907, 1320.0)]"
IDUHZ8l5A854,D,roof,0,1,"[(3018, 2350.0), (3092, 2342.0), (3100, 2422.0), (3026, 2438.0)]"
IDUHZ8l5A854,D,roof,0,2,"[(1532, 2070.0), (1562, 2279.0), (1353, 2302.0), (1337, 2116.0), (1429, 2082.0)]"
IDUHZ8l5A854,D,roof,0,1,"[(4211, 2012.0), (4276, 2019.0), (4278, 2069.0), (4210, 2056.0)]"
IDUHZ8l5A854,D,roof,0,1,"[(1607, 1921.0), (1738, 1915.0), (1751, 1266.0), (1617, 2169.0)]"
IDUHZ8l5A854,D,roof,0,2,"[(4730, 217.0), (4836, 231.0), (4836, 305.0), (4723, 288.0)]"
IDUI8UbaXYOgZuKr,D,roof,0,1,"[(1566, 1044.0), (1917, 795.0), (2044, 996.0), (1678, 1248.0)]"
IDUI8UbaXYOgZuKr,D,roof,0,1,"[(1947, 1342.0), (2145, 1201.0), (2203, 1357.0), (2008, 1492.0)]"
IDUIwag,D,roof,0,3,"[(2977, 2056.0), (3059, 2291.0), (2619, 2301.0), (2409, 2306.0), (2385, 2213.0), (2386, 2117.0), (2535, 2054.0)]"
IDUIwag,D,roof,0,1,"[(2920, 1300.0), (3034, 1268.0), (3052, 1340.0), (2938, 1377.0)]"
IDUIwoszV6fTThu,D,roof,0,1,"[(1696, 1390.0), (1946, 1383.0), (1966, 1931.0), (1713, 1944.0)]"
IDUIwoszV6fTThu,D,roof,0,2,"[(2022, 775.0), (2105, 826.0), (2197, 673.0), (2272, 720.0), (2176, 870.0), (2249, 918.0), (2152, 1030.0), (1925, 883.0)]"
IDUIwoszV6fTThu,D,roof,0,1,"[(2172, 1546.0), (2261, 1613.0), (2151, 1725.0), (2063, 1658.0)]"
IDUKLnL8IPp5oLgK,S,S-unknown,1,0,"[(223, 237.0), (246, 182.0), (292, 199.0), (275, 259.0)]"
IDULaWRt,S,S-unknown,1,0,"[(123, 337.0), (76, 313.0), (95, 287.0), (142, 304.0)]"
IDULdwTYvRHbw4u,D,roof,0,1,"[(2211, 1151.0), (2426, 1132.0), (2458, 1400.0), (2246, 1418.0)]"
IDUMitSu9bW,D,roof,0,1,"[(2057, 2061.0), (2491, 1981.0), (2539, 2253.0), (2107, 2329.0)]"
IDUNKJ8j4mQ,S,S-unknown,1,0,"[(423, 215.0), (364, 165.0), (383, 140.0), (453, 180.0)]"
IDUNY31Wi,S,S-unknown,1,0,"[(201, 275.0), (240, 226.0), (256, 233.0), (216, 292.0)]"
IDUU6BVsfKXBD,S,S-unknown,1,0,"[(779, 292.0), (729, 286.0), (734, 239.0), (779, 247.0)]"
IDUU6BVsfKXBD,S,S-unknown,0,6,"[(705, 294.0), (561, 273.0), (567, 215.0), (709, 240.0)]"
IDUVKx3K6UF,D,roof,0,1,"[(1782, 1500.0), (2024, 1040.0), (2308, 1186.0), (2068, 1642.0)]"
IDUWHpFug6D,S,S-unknown,0,4,"[(676, 327.0), (631, 234.0), (666, 211.0), (718, 303.0)]"
IDUWHpFug6D,S,S-unknown,0,4,"[(602, 221.0), (550, 124.0), (589, 101.0), (638, 196.0)]"
IDUWHpFug6D,S,S-unknown,0,4,"[(602, 370.0), (552, 272.0), (589, 253.0), (643, 350.0)]"
IDUWHpFug6D,S,S-unknown,0,3,"[(360, 603.0), (333, 545.0), (378, 521.0), (404, 579.0)]"
IDUWHpFug6D,S,S-unknown,0,12,"[(628, 54.0), (594, 83.0), (583, 70.0), (550, 100.0), (538, 90.0), (506, 116.0), (478, 76.0), (560, 2.0)]"
IDUWHpFug6D,S,S-unknown,0,6,"[(126, 246.0), (243, 182.0), (262, 222.0)]"
IDUWHpFug6D,S,S-unknown,0,12,"[(188, 683.0), (169, 644.0), (211, 621.0), (193, 576.0), (227, 558.0), (243, 587.0), (324, 547.0), (353, 604.0)]"
IDUWHpFug6D,S,S-unknown,0,32,"[(264, 227.0), (333, 194.0), (490, 540.0), (414, 574.0)]"
IDUXSjTNlUQ59,D,openspace,0,14,"[(2469, 2147.0), (2493, 2020.0), (2878, 2046.0), (2865, 2174.0)]"
IDUXSjTNlUQ59,D,openspace,0,16,"[(2064, 1996.0), (2492, 2021.0), (2467, 2141.0), (2014, 2127.0)]"
IDUYgUtYH7KOue2ah,D,roof,0,1,"[(898, 1260.0), (1054, 1264.0), (1048, 1414.0), (888, 1414.0)]"
IDUYiRw7fimJ2,D,openspace,0,1,"[(1477, 1351.0), (1186, 1185.0), (1405, 742.0), (1704, 907.0)]"
IDUYrRsKxKZ0,D,roof,0,1,"[(1693, 2058.0), (1717, 1984.0), (1771, 1991.0), (1752, 2069.0)]"
IDUYrRsKxKZ0,D,roof,0,1,"[(2215, 1459.0), (1991, 1388.0), (2018, 1303.0), (2239, 1373.0)]"
IDUa4e8wvNgkTsMjF,D,roof,0,2,"[(2116, 1267.0), (2253, 1588.0), (1852, 1866.0), (1795, 1722.0), (1708, 1783.0), (1639, 1614.0)]"
IDUbn7n,D,roof,0,1,"[(2528, 1114.0), (2788, 1298.0), (2402, 1694.0), (2118, 1522.0)]"
IDUcsyIo7lY2XO,D,roof,0,1,"[(1566, 1143.0), (1795, 768.0), (1965, 844.0), (1741, 1210.0)]"
IDUcsyIo7lY2XO,D,roof,0,1,"[(1296, 928.0), (1473, 642.0), (1650, 721.0), (1480, 996.0)]"
IDUcsyIo7lY2XO,D,roof,0,1,"[(1530, 915.0), (1654, 697.0), (1804, 753.0), (1689, 973.0)]"
IDUekGHaJr3V,D,roof,0,1,"[(2372, 1580.0), (2084, 1756.0), (2056, 1544.0), (2336, 1376.0)]"
IDUgEcF,D,roof,0,1,"[(1604, 1514.0), (1685, 1454.0), (1960, 1660.0), (1883, 1718.0)]"
IDUgKhrOglD,S,S-unknown,1,0,"[(257, 184.0), (271, 146.0), (302, 161.0), (293, 205.0)]"
IDUgLOaYAZw7Y,D,roof,0,2,"[(1698, 1577.0), (2050, 1454.0), (2469, 2003.0), (2116, 2105.0), (1981, 1930.0), (1956, 1934.0)]"
IDUjCf1TPa0lDF0,S,S-unknown,1,0,"[(114, 298.0), (157, 236.0), (209, 275.0), (196, 336.0)]"
IDUmL07Pvtja,D,roof,0,1,"[(2913, 2013.0), (3057, 1904.0), (3244, 2056.0), (3098, 2167.0)]"
IDUmqphiFJ5YSX,D,roof,0,2,"[(2140, 1349.0), (2246, 1426.0), (2239, 1540.0), (2150, 1690.0), (1888, 1520.0), (1979, 1378.0)]"
IDUpWDxrBZj,S,S-unknown,1,0,"[(308, 303.0), (310, 267.0), (346, 270.0), (344, 306.0)]"
IDUpWDxrBZj,S,S-unknown,1,0,"[(254, 297.0), (262, 266.0), (292, 271.0), (290, 303.0)]"
IDUs2ni,D,roof,0,1,"[(832, 1103.0), (1092, 1127.0), (1014, 1450.0), (750, 1436.0)]"
IDUs2ni,D,roof,0,1,"[(1042, 1447.0), (1073, 1320.0), (1350, 1337.0), (1382, 1199.0), (1878, 1231.0), (1817, 1483.0)]"
IDUshSctaYwU,D,roof,0,1,"[(1734, 1291.0), (1892, 1248.0), (1933, 1445.0), (1769, 1496.0)]"
IDUvAtHezPXuH8,S,S-unknown,1,0,"[(351, 228.0), (370, 182.0), (413, 201.0), (386, 251.0)]"
IDUyLarnWXq5DQgQN,D,roof,0,2,"[(1636, 1353.0), (1738, 928.0), (1963, 936.0), (1861, 1366.0)]"
IDUyLarnWXq5DQgQN,D,roof,0,1,"[(1432, 1257.0), (1471, 1101.0), (1623, 1102.0), (1584, 1254.0)]"
IDV0zeW,D,roof,0,3,"[(1593, 1832.0), (1819, 1515.0), (1883, 1468.0), (1990, 1395.0), (2086, 1465.0), (2106, 1488.0), (2206, 1558.0), (2126, 1635.0), (2019, 1572.0), (1993, 1532.0), (1953, 1612.0), (1720, 1925.0)]"
IDV4jQk,D,roof,0,2,"[(2043, 1163.0), (2662, 1287.0), (2586, 1471.0), (2605, 1480.0), (2524, 1721.0), (1867, 1595.0)]"
IDV4jQk,D,roof,0,1,"[(1879, 1607.0), (2620, 1799.0), (2481, 2042.0), (1738, 1844.0)]"
IDV5GQx,D,roof,0,1,"[(2491, 1740.0), (2851, 2010.0), (2713, 2184.0), (2356, 1893.0)]"
IDV5QMcO,D,roof,0,1,"[(1659, 1879.0), (1739, 1725.0), (2095, 1935.0), (2006, 2085.0)]"
IDV5b819nk3,D,roof,0,1,"[(1953, 1328.0), (2171, 1398.0), (2126, 1526.0), (1907, 1449.0)]"
IDV68rditGNdm4v,D,roof,0,1,"[(2289, 681.0), (2500, 808.0), (2205, 1146.0), (1987, 1017.0)]"
IDV68rditGNdm4v,D,roof,0,1,"[(2745, 721.0), (2949, 853.0), (2661, 1158.0), (2452, 1023.0)]"
IDV68rditGNdm4v,D,roof,0,1,"[(1194, 2015.0), (1287, 2067.0), (1155, 2209.0), (1063, 2152.0)]"
IDV6Prp,S,S-unknown,1,0,"[(166, 213.0), (219, 227.0), (189, 288.0), (143, 259.0)]"
IDV7qboCEqRsy,D,roof,0,1,"[(2526, 1401.0), (2853, 1477.0), (2642, 2180.0), (2327, 2104.0)]"
IDV7qboCEqRsy,D,roof,0,1,"[(2160, 1384.0), (2420, 1425.0), (2268, 2085.0), (2012, 2046.0)]"
IDV9A3uc,D,roof,0,1,"[(2419, 2049.0), (2355, 1878.0), (2713, 1669.0), (2781, 1848.0)]"
IDVA7EXpfZfFA,S,S-unknown,1,0,"[(205, 217.0), (223, 224.0), (213, 250.0), (190, 249.0)]"
IDVAunT6M,D,roof,0,1,"[(1458, 1757.0), (1894, 1750.0), (1847, 1944.0), (1406, 1946.0)]"
IDVAunT6M,D,roof,0,1,"[(275, 966.0), (402, 902.0), (377, 995.0), (252, 1056.0)]"
IDVAunT6M,D,roof,0,1,"[(1261, 1460.0), (1439, 1462.0), (1373, 1539.0), (1193, 1539.0)]"
IDVAunT6M,D,roof,0,1,"[(2117, 1681.0), (2410, 1708.0), (2105, 2270.0), (1807, 2244.0)]"
IDVCAcEkKa39y,S,S-unknown,0,6,"[(170, 229.0), (185, 191.0), (325, 224.0), (312, 267.0)]"
IDVD0icOvN8hC7,D,roof,0,1,"[(2186, 1010.0), (2187, 1158.0), (2000, 1173.0), (1997, 1020.0)]"
IDVEj3k4,D,roof,0,1,"[(2190, 1948.0), (2128, 2000.0), (2070, 1936.0), (2130, 1886.0)]"
IDVEj3k4,D,roof,0,2,"[(2616, 1650.0), (2476, 1682.0), (2298, 1504.0), (2430, 1480.0)]"
IDVEj3k4,D,roof,0,1,"[(2856, 1708.0), (2800, 1724.0), (2742, 1658.0), (2804, 1654.0)]"
IDVEj3k4,D,roof,0,1,"[(1418, 1116.0), (1338, 1186.0), (1286, 1120.0), (1344, 1056.0)]"
IDVFRiX9,D,roof,0,1,"[(2108, 60.0), (2184, 84.0), (2242, 142.0), (2170, 142.0)]"
IDVFRiX9,D,roof,0,2,"[(2288, 1076.0), (2914, 1076.0), (2888, 1206.0), (2248, 1200.0)]"
IDVGJ1R8Mar,D,roof,0,1,"[(429, 2061.0), (605, 2075.0), (597, 2413.0), (417, 2407.0)]"
IDVH8hNW4E,D,roof,0,1,"[(1755, 1633.0), (1839, 1525.0), (2044, 1653.0), (1957, 1758.0)]"
IDVH8hNW4E,D,roof,0,1,"[(2763, 88.0), (2637, 0.0), (2814, 0.0)]"
IDVJAg1Qs3BdxCiR3,D,roof,0,1,"[(2079, 687.0), (2299, 641.0), (2419, 1213.0), (2199, 1261.0)]"
IDVJAg1Qs3BdxCiR3,D,roof,0,1,"[(815, 1675.0), (1361, 1985.0), (1385, 2231.0), (839, 1915.0)]"
IDVJAg1Qs3BdxCiR3,D,roof,0,1,"[(2353, 387.0), (2989, 313.0), (3167, 1605.0), (2527, 1677.0)]"
IDVKJZtxTCytDXF3,D,roof,0,1,"[(2358, 335.0), (2422, 339.0), (2412, 475.0), (2351, 471.0)]"
IDVKJZtxTCytDXF3,D,roof,0,2,"[(1720, 582.0), (2080, 540.0), (2070, 1071.0), (1668, 1106.0), (1679, 853.0)]"
IDVKNS4FACrEZk8cA,D,roof,0,1,"[(1723, 1672.0), (2110, 1538.0), (2149, 1702.0), (1761, 1830.0)]"
IDVLbTVx,D,roof,0,1,"[(1230, 1914.0), (1478, 1258.0), (1762, 1364.0), (1516, 2006.0)]"
IDVLnjYTxjfdgz,D,roof,0,2,"[(1718, 1518.0), (2128, 1672.0), (2008, 1966.0), (1584, 1812.0)]"
IDVMQ1CZhjKAdNO,S,S-unknown,0,8,"[(376, 264.0), (416, 273.0), (401, 332.0), (364, 320.0)]"
IDVMQ1CZhjKAdNO,S,S-unknown,0,4,"[(438, 213.0), (453, 218.0), (440, 273.0), (424, 270.0)]"
IDVMQ1CZhjKAdNO,S,S-unknown,0,8,"[(333, 251.0), (371, 263.0), (356, 320.0), (318, 308.0)]"
IDVMQ1CZhjKAdNO,S,S-unknown,0,4,"[(422, 276.0), (440, 280.0), (424, 336.0), (407, 333.0)]"
IDVMQ1CZhjKAdNO,S,S-unknown,0,8,"[(393, 200.0), (432, 211.0), (418, 267.0), (380, 258.0)]"
IDVMQ1CZhjKAdNO,S,S-unknown,0,8,"[(310, 180.0), (342, 187.0), (328, 244.0), (293, 236.0)]"
IDVMQ1CZhjKAdNO,S,S-unknown,0,8,"[(293, 242.0), (327, 248.0), (312, 306.0), (278, 297.0)]"
IDVMQ1CZhjKAdNO,S,S-unknown,0,8,"[(348, 190.0), (387, 200.0), (373, 257.0), (332, 245.0)]"
IDVMyx9FovDwFpKg,D,roof,0,1,"[(1485, 1327.0), (1785, 1257.0), (1781, 1503.0), (1483, 1571.0)]"
IDVOmLtGjwCGH,D,roof,0,1,"[(1568, 1778.0), (1656, 1740.0), (1690, 1805.0), (1600, 1842.0)]"
IDVP4IgZA19R8aFx,D,roof,0,1,"[(3728, 1294.0), (3730, 1246.0), (3852, 1226.0), (3850, 1272.0)]"
IDVP4IgZA19R8aFx,D,roof,0,1,"[(624, 1665.0), (810, 1602.0), (822, 1596.0), (804, 1689.0)]"
IDVP4IgZA19R8aFx,D,roof,0,1,"[(2084, 1754.0), (2102, 1586.0), (2434, 1526.0), (2414, 1690.0)]"
IDVP4IgZA19R8aFx,D,roof,0,2,"[(2584, 1674.0), (2614, 1384.0), (2990, 1486.0), (2978, 1608.0), (2910, 1766.0)]"
IDVP4IgZA19R8aFx,D,roof,0,1,"[(1934, 1592.0), (1960, 1418.0), (2412, 1296.0), (2392, 1376.0)]"
IDVP4IgZA19R8aFx,D,roof,0,1,"[(2672, 1848.0), (2678, 1760.0), (2982, 1842.0), (2972, 1932.0)]"
IDVP4IgZA19R8aFx,D,roof,0,1,"[(1202, 2070.0), (1208, 2036.0), (1302, 2076.0), (1298, 2104.0)]"
IDVPiIe,S,S-unknown,1,0,"[(259, 311.0), (330, 314.0), (340, 372.0), (224, 385.0)]"
IDVQg2UwzX,D,roof,0,1,"[(2763, 2145.0), (2724, 1992.0), (2886, 1959.0), (2925, 2115.0)]"
IDVSSUCxBmrXW,D,roof,0,1,"[(1721, 2520.0), (1705, 2060.0), (2065, 2016.0), (2069, 2504.0)]"
IDVTmuJPqSOT1k08G,D,roof,0,1,"[(2547, 1008.0), (2588, 1178.0), (2312, 1233.0), (2273, 1065.0)]"
IDVTmuJPqSOT1k08G,D,roof,0,1,"[(1395, 1309.0), (1438, 1639.0), (1878, 1581.0), (1831, 1248.0)]"
IDVUrxPWja,S,S-unknown,1,0,"[(344, 285.0), (359, 265.0), (383, 283.0), (370, 301.0)]"
IDVVj4TFcy5GY,D,roof,0,1,"[(2140, 1521.0), (1969, 1288.0), (2161, 1155.0), (2343, 1387.0)]"
IDVVj4TFcy5GY,D,roof,0,1,"[(2299, 1365.0), (2170, 1170.0), (2299, 1090.0), (2428, 1275.0)]"
IDVZSPec2E7MM,D,roof,0,2,"[(2514, 1611.0), (2289, 1782.0), (1992, 1524.0), (1872, 1362.0), (2046, 1227.0)]"
IDVaYdxdFHdS1h,D,roof,0,1,"[(2234, 1268.0), (2458, 1192.0), (2616, 1384.0), (2396, 1470.0)]"
IDVaYdxdFHdS1h,D,roof,0,1,"[(2040, 1568.0), (2624, 1472.0), (2850, 1828.0), (2272, 1922.0)]"
IDVaiuCfnN,D,openspace,0,1,"[(301, 1025.0), (1229, 449.0), (1885, 1957.0), (953, 2533.0)]"
IDVbR7Vebwu,D,roof,0,1,"[(1806, 1233.0), (2013, 1255.0), (1996, 1452.0), (1779, 1432.0)]"
IDVbmB3,D,roof,0,2,"[(2235, 1476.0), (1965, 1320.0), (2085, 1137.0), (2193, 1185.0), (2253, 1080.0), (2400, 1143.0), (2340, 1260.0), (2358, 1290.0)]"
IDVcrzngAco,S,S-unknown,1,0,"[(232, 202.0), (257, 218.0), (238, 247.0), (208, 228.0)]"
IDVeLsj,S,S-unknown,1,0,"[(353, 196.0), (351, 166.0), (372, 154.0), (388, 177.0)]"
IDVhNc6,S,S-unknown,1,0,"[(116, 201.0), (107, 175.0), (138, 167.0), (151, 193.0)]"
IDViX4T510Wc,D,roof,0,2,"[(3568, 1868.0), (3220, 1898.0), (3182, 1520.0), (3366, 1504.0), (3360, 1548.0), (3532, 1532.0)]"
IDViX4T510Wc,D,roof,0,2,"[(3306, 2562.0), (3236, 2236.0), (3426, 2210.0), (3432, 2262.0), (3638, 2218.0), (3712, 2498.0)]"
IDVijZx,D,roof,0,1,"[(2001, 2331.0), (2172, 2268.0), (2204, 2374.0), (2033, 2433.0)]"
IDVijZx,D,roof,0,1,"[(1537, 1061.0), (1594, 1028.0), (1633, 1096.0), (1576, 1128.0)]"
IDVijZx,D,roof,0,1,"[(3201, 1657.0), (3291, 1625.0), (3320, 1707.0), (3230, 1739.0)]"
IDVkgSAnuDkVKp,D,openspace,0,1,"[(999, 1707.0), (1517, 2099.0), (1119, 2363.0), (613, 1965.0)]"
IDVlI9j,D,roof,0,1,"[(2759, 1561.0), (3097, 1623.0), (2949, 1855.0), (2613, 1797.0)]"
IDVlI9j,D,roof,0,1,"[(2986, 1430.0), (3236, 1488.0), (3123, 1643.0), (2875, 1575.0)]"
IDVmjw5,D,roof,0,1,"[(2581, 1389.0), (2965, 1337.0), (3077, 1821.0), (2681, 1881.0)]"
IDVmjw5,D,roof,0,1,"[(2685, 2956.0), (2797, 2960.0), (2817, 3076.0), (2705, 3100.0)]"
IDVmjw5,D,roof,0,1,"[(1605, 265.0), (1725, 229.0), (1753, 357.0), (1633, 385.0)]"
IDVmjw5,D,roof,0,1,"[(5113, 321.0), (5249, 285.0), (5253, 385.0), (5113, 413.0)]"
IDVmjw5,D,roof,0,2,"[(2569, 1877.0), (3093, 1785.0), (3197, 2229.0), (2665, 2289.0)]"
IDVnm6xu1YC,D,roof,0,1,"[(1432, 1585.0), (2316, 1351.0), (2535, 1653.0), (1647, 1900.0)]"
IDVoUwALmETV,D,roof,0,1,"[(1919, 777.0), (2340, 867.0), (2213, 1035.0), (1795, 947.0)]"
IDVoUwALmETV,D,roof,0,1,"[(1697, 1055.0), (2154, 1134.0), (2022, 1315.0), (1566, 1225.0)]"
IDVoUwALmETV,D,roof,0,1,"[(1503, 1317.0), (2097, 1446.0), (1888, 1704.0), (1289, 1585.0)]"
IDVpI6DCQNZulyZqt,D,roof,0,1,"[(2285, 1275.0), (2439, 1242.0), (2528, 1610.0), (2377, 1641.0)]"
IDVpI6DCQNZulyZqt,D,roof,0,1,"[(2715, 695.0), (2768, 683.0), (2780, 714.0), (2726, 724.0)]"
IDVq3EFKh7J9h,D,roof,0,1,"[(2884, 2555.0), (3264, 2407.0), (3321, 2533.0), (2939, 2683.0)]"
IDVq3EFKh7J9h,D,roof,0,4,"[(1896, 826.0), (2245, 642.0), (2350, 747.0), (2444, 851.0), (2521, 964.0), (2523, 1100.0), (2439, 1234.0), (2326, 1226.0), (2180, 1150.0), (1968, 938.0)]"
IDVqOqT,D,roof,0,1,"[(2369, 1081.0), (2532, 1017.0), (2578, 1120.0), (2413, 1187.0)]"
IDVqOqT,D,roof,0,1,"[(2095, 1438.0), (2340, 1640.0), (2099, 1991.0), (1854, 1787.0)]"
IDVrdvK65zz4b,D,roof,0,1,"[(1601, 1785.0), (1801, 1373.0), (2093, 1421.0), (1897, 1853.0)]"
IDVrsohjlgXqkm1J9,D,roof,0,1,"[(2061, 1350.0), (1998, 1455.0), (1803, 1425.0), (1866, 1314.0)]"
IDVrtv3wyPwKlI,D,roof,0,1,"[(1797, 1083.0), (2061, 1285.0), (1615, 1801.0), (1353, 1593.0)]"
IDVsYxOJDTQEeqmTg,D,roof,0,2,"[(1597, 1557.0), (1657, 1081.0), (2421, 1217.0), (2325, 1681.0)]"
IDVtWBcHF,D,roof,0,2,"[(1680, 1406.0), (1855, 1156.0), (1965, 1128.0), (2028, 1243.0), (2083, 1392.0), (1748, 1531.0)]"
IDVuGVoxsUcvgVCZ,D,roof,0,1,"[(1371, 2535.0), (1575, 2313.0), (1893, 2520.0), (1692, 2745.0)]"
IDVuGVoxsUcvgVCZ,D,roof,0,1,"[(3438, 2190.0), (3564, 2034.0), (3690, 2145.0), (3561, 2313.0)]"
IDVvPPehaUuO,D,roof,0,2,"[(1764, 1618.0), (1764, 1448.0), (1792, 1450.0), (1780, 1290.0), (2044, 1320.0), (2062, 1492.0), (2066, 1660.0)]"
IDVvuxGcQuq8kJUzc,D,roof,0,1,"[(3616, 1052.0), (3556, 1104.0), (3468, 1020.0), (3524, 970.0)]"
IDVvuxGcQuq8kJUzc,D,roof,0,1,"[(3702, 2086.0), (3672, 2074.0), (3692, 2028.0), (3718, 2036.0)]"
IDVvuxGcQuq8kJUzc,D,roof,0,1,"[(1400, 2370.0), (1136, 2060.0), (1326, 1884.0), (1596, 2192.0)]"
IDVvuxGcQuq8kJUzc,D,roof,0,1,"[(1902, 2442.0), (1796, 2524.0), (1600, 2308.0), (1706, 2230.0)]"
IDVvuxGcQuq8kJUzc,D,roof,0,1,"[(3740, 2126.0), (3712, 2118.0), (3726, 2086.0), (3752, 2094.0)]"
IDVvuxGcQuq8kJUzc,D,roof,0,1,"[(3522, 1144.0), (3424, 1222.0), (3244, 1032.0), (3338, 956.0)]"
IDVvuxGcQuq8kJUzc,D,roof,0,1,"[(1096, 2508.0), (1002, 2416.0), (1242, 2204.0), (1342, 2294.0)]"
IDW34JUgIK,D,roof,0,1,"[(988, 1732.0), (1116, 1746.0), (1102, 1804.0), (980, 1790.0)]"
IDW34JUgIK,D,roof,0,1,"[(1380, 1742.0), (1446, 1516.0), (2048, 1422.0), (1994, 1640.0)]"
IDW34JUgIK,D,roof,0,1,"[(2394, 2304.0), (2428, 2224.0), (2534, 2252.0), (2504, 2328.0)]"
IDW4AM6f,D,roof,0,2,"[(3309, 2311.0), (3289, 1938.0), (3643, 1927.0), (3657, 2308.0)]"
IDW4AM6f,D,roof,0,1,"[(3270, 1591.0), (3267, 1458.0), (3492, 1452.0), (3496, 1584.0)]"
IDW4AM6f,D,roof,0,1,"[(3300, 2506.0), (3303, 2289.0), (3594, 2299.0), (3600, 2506.0)]"
IDW4AM6f,D,roof,0,3,"[(3291, 1954.0), (3282, 1578.0), (3574, 1560.0), (3574, 1942.0)]"
IDW4XOGBBnHpLqP,D,roof,0,1,"[(2349, 1596.0), (1980, 1650.0), (1923, 1482.0), (2295, 1434.0)]"
IDW4XOGBBnHpLqP,D,roof,0,1,"[(2622, 1839.0), (2076, 1860.0), (2046, 1674.0), (2583, 1653.0)]"
IDW5ho4,D,roof,0,1,"[(2365, 2071.0), (2652, 2138.0), (2627, 2265.0), (2340, 2215.0)]"
IDW7bvAvPk,D,roof,0,12,"[(2283, 1930.0), (3341, 1766.0), (3851, 2196.0), (3913, 2656.0), (2425, 2880.0)]"
IDW7g3ooNM,D,roof,0,1,"[(1273, 1151.0), (1490, 1211.0), (1453, 1334.0), (1250, 1275.0)]"
IDW8Rt526Cs9,D,roof,0,1,"[(2431, 1774.0), (2496, 1569.0), (2839, 1651.0), (2767, 1855.0)]"
IDW8YypOVkJOZ,D,roof,0,1,"[(2081, 1533.0), (2439, 1599.0), (2331, 2059.0), (1969, 1989.0)]"
